66;221;178;119;land;false;desert;1
67;185;248;108;land;false;plains;1
68;231;199;233;land;false;hills;1
69;225;228;157;land;false;plains;1
70;187;133;241;land;false;urban;1
71;177;202;174;land;false;plains;1
72;246;217;166;land;false;forest;1
73;178;222;108;land;false;urban;1
74;219;177;121;land;true;mountain;1
75;238;192;156;land;false;hills;1
76;158;243;229;land;false;desert;1
77;208;214;224;land;false;plains;1
78;160;179;178;land;false;desert;1
79;149;244;128;land;false;urban;1
80;227;168;159;land;false;mountain;1
81;129;249;197;land;false;desert;1
82;217;78;228;land;false;urban;1
83;212;234;224;land;false;urban;1
84;211;232;167;land;false;urban;1
85;112;167;235;land;false;urban;1
86;248;116;203;land;false;plains;1
87;243;126;203;land;false;plains;1
88;181;250;122;land;false;urban;1
89;163;215;191;land;false;urban;1
90;240;155;190;land;false;marsh;1
91;248;81;220;land;false;plains;1
92;172;141;221;land;false;hills;1
93;235;73;201;land;false;urban;1
94;14;246;244;land;false;plains;1
95;72;250;248;land;false;urban;1
96;162;136;208;land;true;urban;1
97;240;155;137;land;false;hills;1
98;188;247;241;land;false;urban;1
99;158;193;230;land;false;plains;1
100;127;244;165;land;false;plains;1
101;245;121;153;land;true;desert;1
102;240;149;152;land;false;plains;1
103;57;238;221;land;false;urban;1
104;230;98;212;land;false;urban;1
105;145;231;206;land;false;urban;1
106;173;243;213;land;false;urban;1
107;156;241;247;land;false;plains;1
108;217;242;67;land;false;urban;1
109;225;144;230;land;false;urban;1
110;248;237;214;land;false;urban;1
111;176;235;190;land;false;urban;1
112;165;206;158;land;false;urban;1
113;66;228;250;land;false;urban;1
114;201;209;152;land;false;hills;1
115;93;247;219;land;false;plains;1
116;121;196;206;land;false;hills;1
117;113;221;189;land;false;plains;1
118;169;115;236;land;false;urban;1
119;245;237;69;land;false;urban;1
120;212;146;153;land;false;plains;1
121;123;221;225;land;true;hills;1
122;177;120;226;land;true;plains;1
123;244;192;231;land;true;desert;1
124;151;155;226;land;false;desert;1
125;199;181;195;land;false;urban;1
126;234;143;137;land;false;urban;1
127;225;247;168;land;false;urban;1
128;210;217;182;land;false;urban;1
129;231;73;222;land;false;urban;1
130;252;254;173;land;false;plains;1
131;91;209;228;land;false;forest;1
132;212;188;223;land;false;desert;1
133;230;130;244;land;false;urban;1
134;205;241;87;land;false;urban;1
135;176;234;225;land;true;plains;1
136;196;54;252;land;false;urban;1
137;185;150;232;land;false;urban;1
138;153;159;250;land;false;urban;1
139;70;207;240;land;false;urban;1
140;153;234;179;land;false;urban;1
141;93;237;188;land;false;plains;1
142;183;186;147;land;false;urban;1
143;210;253;41;land;false;plains;1
144;234;204;254;land;false;forest;1
145;241;227;240;land;true;desert;1
146;254;155;100;land;false;forest;1
147;134;162;232;land;false;plains;1
148;169;211;171;land;false;urban;1
149;80;252;199;land;false;urban;1
150;175;171;217;land;false;urban;1
151;38;233;230;land;false;urban;1
152;206;123;232;land;false;plains;1
153;145;250;119;land;false;urban;1
154;233;155;225;land;false;urban;1
155;254;227;170;land;false;urban;1
156;197;227;233;land;false;plains;1
157;151;249;135;land;true;plains;1
158;225;243;173;land;false;plains;1
159;221;119;254;land;false;urban;1
160;68;227;228;land;false;desert;1
161;160;211;187;land;false;desert;1
162;181;86;250;land;false;marsh;1
163;222;208;217;land;false;urban;1
164;234;248;243;land;false;urban;1
165;175;152;196;land;false;plains;1
166;222;77;224;land;false;urban;1
167;134;226;241;land;false;plains;1
168;95;215;243;land;false;forest;1
169;185;146;253;land;false;hills;1
170;202;187;220;land;false;urban;1
171;204;206;207;land;false;plains;1
172;223;218;114;land;false;desert;1
173;194;74;237;land;true;plains;1
174;56;223;232;land;false;hills;1
175;158;239;110;land;false;urban;1
176;185;192;215;land;false;urban;1
177;146;157;216;land;true;urban;1
178;202;197;241;land;false;urban;1
179;251;108;173;land;false;urban;1
180;248;166;105;land;true;urban;1
181;143;159;204;land;true;mountain;1
182;249;102;238;land;false;urban;1
183;175;128;199;land;true;urban;1
184;254;233;205;land;false;hills;1
185;216;161;194;land;true;urban;1
186;208;180;248;land;false;plains;1
187;184;221;195;land;false;plains;1
188;101;225;199;land;false;desert;1
189;228;253;71;land;false;urban;1
190;189;168;188;land;false;mountain;1
191;82;244;209;land;false;urban;1
192;170;97;235;land;false;urban;1
193;223;194;144;land;false;urban;1
194;127;222;221;land;false;plains;1
195;242;175;103;land;false;plains;1
196;133;185;244;land;false;hills;1
197;230;110;223;land;false;urban;1
198;254;248;240;land;false;plains;1
199;162;167;207;land;true;forest;1
200;214;222;188;land;false;urban;1
201;179;198;197;land;false;forest;1
202;236;239;228;land;false;urban;1
203;179;222;134;land;true;urban;1
204;202;220;190;land;true;mountain;1
205;242;27;243;land;false;hills;1
206;172;223;232;land;true;desert;1
207;131;231;140;land;false;hills;1
208;228;173;206;land;false;urban;1
209;226;214;124;land;false;urban;1
210;202;221;190;land;false;plains;1
211;218;247;244;land;false;urban;1
212;144;153;222;land;false;urban;1
213;197;230;209;land;false;plains;1
214;187;232;106;land;false;urban;1
215;182;158;201;land;false;desert;1
216;180;144;241;land;false;urban;1
217;106;204;216;land;false;plains;1
218;209;225;183;land;false;urban;1
219;222;202;116;land;false;urban;1
220;120;185;241;land;false;urban;1
221;139;243;231;land;false;marsh;1
222;112;249;164;land;true;urban;1
223;119;211;197;land;false;plains;1
224;168;240;114;land;false;plains;1
225;208;248;97;land;false;urban;1
226;193;223;185;land;true;forest;1
227;176;108;248;land;false;hills;1
228;174;193;250;land;false;plains;1
229;232;104;190;land;false;urban;1
230;190;176;154;land;false;plains;1
231;222;243;82;land;false;urban;1
232;162;225;228;land;false;urban;1
233;74;237;224;land;false;urban;1
234;189;235;96;land;true;urban;1
235;221;197;225;land;false;plains;1
236;205;81;240;land;false;urban;1
237;247;235;78;land;false;urban;1
238;246;238;245;land;false;urban;1
239;166;212;216;land;false;urban;1
240;143;215;177;land;true;plains;1
241;213;243;239;land;true;urban;1
242;221;175;173;land;true;urban;1
243;224;209;250;land;false;plains;1
244;229;139;135;land;true;hills;1
245;203;146;239;land;false;hills;1
246;192;181;135;land;false;urban;1
247;228;186;107;land;false;urban;1
248;167;171;230;land;false;plains;1
249;207;248;95;land;false;urban;1
250;107;245;153;land;true;mountain;1
251;254;240;15;land;false;hills;1
252;226;215;227;land;false;urban;1
253;248;90;231;land;false;plains;1
254;216;132;170;land;true;plains;1
255;157;218;174;land;false;urban;1
256;157;157;206;land;false;urban;1
257;202;169;193;land;false;urban;1
258;210;192;135;land;false;urban;1
259;112;246;159;land;true;desert;1
260;190;213;185;land;false;plains;1
261;248;179;200;land;false;forest;1
262;210;193;140;land;false;plains;1
263;180;187;228;land;false;forest;1
264;128;244;252;land;false;hills;1
265;201;74;232;land;false;desert;1
266;228;139;164;land;false;desert;1
267;226;143;160;land;false;urban;1
268;191;99;250;land;false;urban;1
269;239;221;203;land;false;hills;1
270;245;168;188;land;false;urban;1
271;243;235;173;land;false;hills;1
272;244;45;253;land;false;marsh;1
273;165;185;239;land;false;hills;1
274;218;90;198;land;false;plains;1
275;238;230;213;land;false;forest;1
276;224;196;206;land;false;urban;1
277;253;79;187;land;false;forest;1
278;208;150;163;land;false;urban;1
279;244;250;203;land;false;desert;1
280;188;117;245;land;true;hills;1
281;158;110;243;land;false;urban;1
282;174;214;224;land;false;urban;1
283;231;251;234;land;false;urban;1
284;191;247;77;land;false;plains;1
285;223;147;242;land;false;plains;1
286;250;122;190;land;false;plains;1
287;197;239;112;land;false;urban;1
288;31;224;249;land;false;urban;1
289;250;120;143;land;true;plains;1
290;237;249;171;land;false;forest;1
291;206;133;252;land;false;forest;1
292;253;238;110;land;false;plains;1
293;225;115;182;land;false;urban;1
294;190;220;132;land;false;hills;1
295;124;197;243;land;false;plains;1
296;227;179;196;land;false;plains;1
297;204;135;188;land;false;urban;1
298;251;203;56;land;false;urban;1
299;169;148;217;land;false;plains;1
300;187;178;158;land;false;desert;1
301;176;235;218;land;false;urban;1
302;238;65;208;land;false;plains;1
303;235;173;205;land;true;forest;1
304;132;253;121;land;false;urban;1
305;122;185;248;land;false;urban;1
306;191;242;156;land;false;plains;1
307;194;160;173;land;false;plains;1
308;250;175;203;land;false;urban;1
309;225;248;231;land;true;hills;1
310;224;184;201;land;false;hills;1
311;198;169;146;land;false;urban;1
312;100;235;229;land;false;urban;1
313;253;192;216;land;true;plains;1
314;177;182;175;land;false;urban;1
315;238;246;18;land;false;urban;1
316;31;235;244;land;false;urban;1
317;209;245;209;land;false;urban;1
318;216;189;114;land;false;urban;1
319;233;222;170;land;false;plains;1
320;204;137;191;land;false;urban;1
321;230;233;205;land;false;urban;1
322;170;173;161;land;true;desert;1
323;228;187;229;land;false;urban;1
324;220;220;233;land;false;urban;1
325;147;209;228;land;false;desert;1
326;128;205;179;land;false;plains;1
327;185;116;226;land;false;urban;1
328;27;240;236;land;true;urban;1
329;249;245;194;land;false;urban;1
330;217;106;188;land;false;urban;1
331;93;226;231;land;true;urban;1
332;228;171;111;land;false;desert;1
333;179;200;197;land;false;urban;1
334;168;158;187;land;false;plains;1
335;227;126;193;land;false;urban;1
336;248;22;233;land;false;hills;1
337;159;218;221;land;false;urban;1
338;219;168;242;land;false;urban;1
339;252;245;195;land;false;urban;1
340;201;252;242;land;false;urban;1
341;193;254;172;land;false;urban;1
342;155;125;251;land;true;forest;1
343;81;245;252;land;false;urban;1
344;254;206;165;land;false;urban;1
345;132;140;250;land;true;hills;1
346;187;123;231;land;false;urban;1
347;170;155;211;land;false;hills;1
348;32;226;254;land;false;urban;1
349;229;82;242;land;false;urban;1
350;240;76;186;land;false;urban;1
351;183;202;251;land;false;urban;1
352;218;208;96;land;false;urban;1
353;138;248;201;land;true;plains;1
354;108;254;221;land;false;urban;1
355;214;251;206;land;false;forest;1
356;219;164;221;land;true;urban;1
357;181;110;249;land;false;urban;1
358;248;242;207;land;false;urban;1
359;35;254;239;land;false;urban;1
360;203;160;164;land;true;urban;1
361;190;235;204;land;false;urban;1
362;253;93;212;land;false;plains;1
363;187;183;170;land;false;forest;1
364;237;190;187;land;false;plains;1
365;215;176;201;land;false;urban;1
366;194;182;147;land;false;marsh;1
367;92;234;224;land;true;plains;1
368;225;148;172;land;false;plains;1
369;150;231;135;land;true;plains;1
370;215;204;158;land;false;forest;1
371;135;241;248;land;true;mountain;1
372;231;43;249;land;false;plains;1
373;247;78;231;land;false;urban;1
374;171;206;194;land;false;plains;1
375;223;224;241;land;true;urban;1
376;208;216;154;land;false;urban;1
377;123;197;242;land;true;hills;1
378;202;174;193;land;false;urban;1
379;180;164;239;land;false;hills;1
380;154;202;233;land;false;urban;1
381;148;190;231;land;true;urban;1
382;125;249;165;land;false;urban;1
383;230;226;76;land;false;urban;1
384;169;198;244;land;false;plains;1
385;213;193;218;land;false;urban;1
386;198;240;120;land;false;urban;1
387;245;236;105;land;false;plains;1
388;93;234;199;land;false;plains;1
389;95;237;211;land;true;urban;1
390;85;191;230;land;true;desert;1
391;215;153;143;land;true;urban;1
392;172;173;248;land;false;hills;1
393;181;252;71;land;false;urban;1
394;129;224;229;land;false;mountain;1
395;228;68;215;land;false;plains;1
396;245;220;172;land;false;urban;1
397;78;210;216;land;false;urban;1
398;202;180;214;land;false;urban;1
399;224;64;219;land;true;plains;1
400;230;134;243;land;false;urban;1
401;247;117;202;land;false;urban;1
402;244;125;133;land;false;hills;1
403;143;159;237;land;false;urban;1
404;144;244;253;land;false;urban;1
405;192;217;249;land;true;urban;1
406;225;212;108;land;false;urban;1
407;136;249;191;land;false;urban;1
408;231;217;210;land;false;plains;1
409;167;205;245;land;false;plains;1
410;227;143;216;land;false;desert;1
411;203;230;140;land;false;urban;1
412;217;152;174;land;false;mountain;1
413;247;222;190;land;false;plains;1
414;160;166;216;land;false;plains;1
415;206;245;158;land;true;urban;1
416;210;178;139;land;false;urban;1
417;243;207;140;land;false;urban;1
418;160;155;206;land;false;forest;1
419;174;226;157;land;false;plains;1
420;179;112;254;land;false;desert;1
421;144;222;229;land;true;urban;1
422;201;173;128;land;true;plains;1
423;212;211;228;land;false;plains;1
424;229;36;237;land;false;forest;1
425;220;241;103;land;false;urban;1
426;153;221;217;land;false;urban;1
427;235;130;243;land;false;urban;1
428;178;191;205;land;false;urban;1
429;252;160;201;land;false;plains;1
430;176;253;199;land;false;urban;1
431;181;203;239;land;false;hills;1
432;121;198;215;land;false;urban;1
433;40;232;233;land;false;plains;1
434;214;105;218;land;true;forest;1
435;193;213;106;land;false;plains;1
436;202;193;211;land;true;urban;1
437;230;114;230;land;false;mountain;1
438;191;217;108;land;false;urban;1
439;147;197;231;land;false;desert;1
440;241;201;202;land;true;urban;1
441;211;158;182;land;false;plains;1
442;243;244;101;land;false;urban;1
443;233;53;250;land;false;urban;1
444;103;248;248;land;false;plains;1
445;228;206;125;land;false;urban;1
446;237;105;190;land;false;mountain;1
447;240;232;152;land;false;urban;1
448;221;239;186;land;false;hills;1
449;240;76;244;land;false;desert;1
450;226;237;202;land;false;hills;1
451;237;241;238;land;false;marsh;1
452;191;88;253;land;false;plains;1
453;214;171;154;land;false;plains;1
454;213;242;97;land;false;forest;1
455;147;227;225;land;true;plains;1
456;240;211;165;land;true;hills;1
457;158;203;224;land;false;hills;1
458;116;223;223;land;false;urban;1
459;226;125;226;land;false;plains;1
460;183;188;133;land;false;plains;1
461;152;138;242;land;false;urban;1
462;150;178;215;land;false;hills;1
463;232;56;226;land;false;urban;1
464;147;151;242;land;false;plains;1
465;252;152;158;land;false;urban;1
466;251;146;165;land;false;urban;1
467;159;240;138;land;false;urban;1
468;223;164;140;land;false;plains;1
469;128;170;253;land;false;plains;1
470;218;248;170;land;false;plains;1
471;90;183;230;land;false;urban;1
472;211;238;134;land;false;urban;1
473;165;204;195;land;false;urban;1
474;251;243;131;land;false;plains;1
475;227;64;229;land;false;plains;1
476;176;144;230;land;false;forest;1
477;173;133;198;land;false;urban;1
478;121;247;182;land;true;hills;1
479;151;243;242;land;false;mountain;1
480;231;57;231;land;false;urban;1
481;221;76;210;land;false;urban;1
482;117;250;194;land;false;plains;1
483;250;41;220;land;false;desert;1
484;249;213;162;land;false;plains;1
485;226;116;222;land;false;plains;1
486;238;175;114;land;true;hills;1
487;252;246;185;land;false;urban;1
488;254;47;206;land;false;plains;1
489;228;153;163;land;false;plains;1
490;144;167;245;land;false;desert;1
491;227;143;232;land;false;urban;1
492;249;245;170;land;false;urban;1
493;226;242;47;land;false;plains;1
494;249;235;216;land;false;hills;1
495;222;155;171;land;false;marsh;1
496;244;101;249;land;false;urban;1
497;226;96;221;land;false;urban;1
498;210;157;220;land;false;desert;1
499;183;167;158;land;false;urban;1
500;194;81;231;land;false;urban;1
501;242;190;254;land;false;urban;1
502;214;148;157;land;false;urban;1
503;134;219;178;land;false;urban;1
504;143;192;190;land;false;urban;1
505;204;181;246;land;false;urban;1
506;239;173;253;land;false;urban;1
507;161;158;220;land;false;urban;1
508;223;112;188;land;false;urban;1
509;144;206;192;land;false;plains;1
510;75;192;234;land;false;urban;1
511;141;206;253;land;false;plains;1
512;88;235;186;land;true;urban;1
513;141;217;220;land;false;urban;1
514;245;93;165;land;true;mountain;1
515;100;153;249;land;false;plains;1
516;187;81;254;land;true;urban;1
517;175;228;216;land;false;urban;1
518;253;99;198;land;false;urban;1
519;252;200;128;land;false;plains;1
520;208;214;142;land;false;desert;1
521;165;232;213;land;false;plains;1
522;56;227;236;land;false;urban;1
523;232;189;204;land;true;mountain;1
524;160;232;112;land;false;urban;1
525;164;247;244;land;true;urban;1
526;166;125;233;land;false;plains;1
527;145;204;207;land;false;desert;1
528;70;238;214;land;false;plains;1
529;180;239;93;land;false;urban;1
530;204;227;177;land;false;urban;1
531;198;64;245;land;false;plains;1
532;155;139;227;land;false;urban;1
533;173;132;253;land;false;urban;1
534;192;178;152;land;false;plains;1
535;242;232;154;land;false;urban;1
536;249;227;64;land;false;urban;1
537;121;166;233;land;true;urban;1
538;176;177;158;land;false;forest;1
539;168;159;182;land;false;hills;1
540;243;208;83;land;false;urban;1
541;217;193;244;land;false;urban;1
542;106;218;196;land;false;plains;1
543;240;149;123;land;false;marsh;1
544;228;194;221;land;false;urban;1
545;42;253;222;land;false;urban;1
546;118;214;244;land;false;urban;1
547;249;211;236;land;true;hills;1
548;252;194;218;land;false;hills;1
549;196;182;175;land;true;urban;1
550;231;218;198;land;false;plains;1
551;72;245;191;land;false;urban;1
552;84;225;233;land;false;urban;1
553;189;152;216;land;false;plains;1
554;240;148;148;land;true;urban;1
555;253;186;238;land;false;plains;1
556;250;66;204;land;false;plains;1
557;245;140;164;land;false;plains;1
558;131;251;200;land;true;urban;1
559;175;203;225;land;true;urban;1
560;152;228;203;land;false;urban;1
561;162;206;223;land;false;hills;1
562;151;205;239;land;false;urban;1
563;237;105;194;land;false;urban;1
564;59;235;251;land;false;urban;1
565;108;250;245;land;true;forest;1
566;252;194;221;land;true;urban;1
567;240;183;153;land;false;urban;1
568;247;252;243;land;false;hills;1
569;141;165;225;land;false;urban;1
570;219;107;238;land;false;plains;1
571;46;242;240;land;false;hills;1
572;219;192;250;land;false;hills;1
573;239;212;124;land;false;urban;1
574;233;230;252;land;false;urban;1
575;33;246;243;land;false;hills;1
576;213;249;105;land;false;hills;1
577;254;240;143;land;false;hills;1
578;29;237;236;land;false;urban;1
579;219;198;97;land;true;forest;1
580;102;240;224;land;true;hills;1
581;187;176;138;land;true;marsh;1
582;183;130;239;land;false;plains;1
583;164;218;219;land;false;plains;1
584;216;153;206;land;false;plains;1
585;36;245;223;land;false;plains;1
586;76;246;191;land;false;plains;1
587;140;204;225;land;false;urban;1
588;51;203;252;land;true;urban;1
589;238;234;125;land;true;urban;1
590;237;244;115;land;true;urban;1
591;198;199;244;land;true;urban;1
592;193;239;248;land;false;desert;1
593;212;167;166;land;false;forest;1
594;168;244;223;land;false;forest;1
595;22;247;248;land;false;urban;1
596;149;241;173;land;false;urban;1
597;184;160;244;land;false;urban;1
598;163;216;160;land;true;urban;1
599;130;243;150;land;false;urban;1
600;249;171;108;land;false;urban;1
601;247;152;238;land;false;urban;1
602;190;216;128;land;false;urban;1
603;138;167;196;land;false;plains;1
604;99;248;183;land;false;plains;1
605;137;169;235;land;false;plains;1
606;246;176;92;land;false;urban;1
607;238;201;236;land;false;urban;1
608;163;233;222;land;false;urban;1
609;157;173;221;land;true;urban;1
610;240;30;239;land;true;desert;1
611;216;161;247;land;false;urban;1
612;119;197;228;land;false;desert;1
613;236;155;152;land;true;urban;1
614;162;163;201;land;false;hills;1
615;162;163;237;land;true;forest;1
616;212;216;140;land;false;urban;1
617;142;223;247;land;false;urban;1
618;204;249;120;land;false;forest;1
619;192;237;151;land;true;desert;1
620;235;226;112;land;true;mountain;1
621;155;254;92;land;false;hills;1
622;158;246;254;land;false;urban;1
623;225;216;216;land;false;urban;1
624;170;189;180;land;true;urban;1
625;250;221;205;land;false;urban;1
626;210;160;145;land;true;mountain;1
627;250;187;212;land;false;hills;1
628;174;236;222;land;true;hills;1
629;252;168;169;land;false;hills;1
630;175;234;133;land;false;plains;1
631;209;165;196;land;true;urban;1
632;208;202;123;land;false;urban;1
633;201;254;215;land;false;urban;1
634;225;166;236;land;false;urban;1
635;242;236;42;land;false;hills;1
636;172;240;173;land;true;forest;1
637;145;126;249;land;false;urban;1
638;173;250;242;land;false;plains;1
639;178;169;220;land;false;forest;1
640;113;252;209;land;false;urban;1
641;223;230;80;land;true;marsh;1
642;161;213;187;land;false;urban;1
643;247;193;62;land;true;forest;1
644;214;146;167;land;false;plains;1
645;249;224;127;land;false;urban;1
646;167;249;246;land;false;urban;1
647;88;251;252;land;false;urban;1
648;111;192;225;land;false;urban;1
649;237;252;125;land;false;mountain;1
650;191;217;217;land;false;plains;1
651;202;140;227;land;true;urban;1
652;187;91;229;land;false;urban;1
653;160;216;251;land;false;urban;1
654;191;149;179;land;false;urban;1
655;160;182;177;land;false;urban;1
656;207;191;140;land;false;urban;1
657;206;176;235;land;false;urban;1
658;175;149;229;land;false;plains;1
659;84;227;246;land;true;hills;1
660;109;254;195;land;false;plains;1
661;122;217;254;land;true;forest;1
662;189;240;84;land;false;urban;1
663;221;236;155;land;false;urban;1
664;193;217;162;land;false;plains;1
665;231;224;46;land;true;mountain;1
666;20;254;234;land;false;plains;1
667;199;239;152;land;false;urban;1
668;77;202;241;land;false;plains;1
669;235;160;232;land;true;mountain;1
670;151;194;234;land;true;hills;1
671;219;187;187;land;false;plains;1
672;119;185;253;land;false;urban;1
673;105;246;197;land;false;urban;1
674;236;132;156;land;false;hills;1
675;229;232;207;land;false;urban;1
676;152;196;195;land;false;urban;1
677;145;168;191;land;false;plains;1
678;117;174;240;land;true;plains;1
679;189;146;251;land;false;desert;1
680;117;135;252;land;false;urban;1
681;139;213;222;land;false;urban;1
682;181;225;96;land;false;urban;1
683;155;234;195;land;false;plains;1
684;191;84;240;land;false;desert;1
685;222;208;167;land;false;forest;1
686;190;193;145;land;false;urban;1
687;112;219;240;land;false;urban;1
688;215;98;214;land;false;urban;1
689;249;172;123;land;false;urban;1
690;183;224;133;land;false;urban;1
691;248;179;247;land;false;hills;1
692;223;193;124;land;false;urban;1
693;244;229;115;land;false;desert;1
694;109;246;151;land;false;desert;1
695;246;232;58;land;false;urban;1
696;224;203;90;land;false;urban;1
697;170;183;148;land;false;hills;1
698;241;146;210;land;false;forest;1
699;63;222;240;land;false;plains;1
700;122;169;212;land;false;urban;1
701;200;220;115;land;false;urban;1
702;158;184;176;land;false;urban;1
703;173;136;224;land;false;urban;1
704;240;127;244;land;true;forest;1
705;129;220;166;land;false;desert;1
706;248;254;193;land;false;desert;1
707;231;204;152;land;false;desert;1
708;213;142;161;land;false;hills;1
709;226;116;208;land;true;urban;1
710;148;237;211;land;false;urban;1
711;242;99;181;land;false;plains;1
712;177;169;172;land;false;plains;1
713;253;122;226;land;false;urban;1
714;177;222;181;land;false;urban;1
715;220;198;184;land;false;plains;1
716;193;178;156;land;true;urban;1
717;205;191;227;land;false;urban;1
718;193;161;199;land;false;plains;1
719;221;215;149;land;true;hills;1
720;169;157;230;land;false;plains;1
721;229;155;201;land;false;plains;1
722;231;177;163;land;false;forest;1
723;165;147;215;land;true;hills;1
724;249;239;77;land;false;plains;1
725;231;23;249;land;false;hills;1
726;201;105;196;land;false;hills;1
727;216;196;234;land;false;urban;1
728;230;215;235;land;false;urban;1
729;236;82;219;land;false;urban;1
730;87;248;237;land;false;urban;1
731;150;186;167;land;false;urban;1
732;191;223;120;land;false;urban;1
733;237;187;172;land;false;desert;1
734;106;243;159;land;false;urban;1
735;220;165;212;land;false;urban;1
736;244;230;40;land;false;hills;1
737;212;144;237;land;false;urban;1
738;232;132;227;land;false;plains;1
739;205;191;198;land;false;plains;1
740;192;159;199;land;false;urban;1
741;242;212;147;land;false;urban;1
742;210;245;244;land;false;urban;1
743;248;22;240;land;false;urban;1
744;222;250;246;land;false;urban;1
745;240;196;194;land;false;urban;1
746;244;83;181;land;false;plains;1
747;202;234;174;land;true;plains;1
748;246;170;167;land;true;plains;1
749;238;223;111;land;false;urban;1
750;225;76;249;land;false;urban;1
751;239;99;179;land;false;urban;1
752;213;250;183;land;false;forest;1
753;208;162;195;land;false;urban;1
754;247;44;245;land;false;urban;1
755;97;200;226;land;true;forest;1
756;162;197;180;land;false;urban;1
757;205;190;138;land;false;hills;1
758;71;250;236;land;false;urban;1
759;91;247;224;land;false;desert;1
760;217;149;181;land;false;mountain;1
761;193;244;103;land;true;urban;1
762;254;189;249;land;false;plains;1
763;235;138;213;land;false;plains;1
764;242;179;136;land;false;urban;1
765;151;118;239;land;false;hills;1
766;222;202;102;land;true;urban;1
767;238;226;145;land;false;urban;1
768;104;249;224;land;false;hills;1
769;208;86;242;land;false;plains;1
770;217;158;165;land;true;urban;1
771;114;161;246;land;false;urban;1
772;252;193;195;land;true;urban;1
773;216;188;236;land;false;plains;1
774;160;129;213;land;false;desert;1
775;234;44;247;land;false;plains;1
776;231;198;143;land;true;plains;1
777;246;167;108;land;false;plains;1
778;184;156;228;land;false;urban;1
779;217;237;115;land;false;plains;1
780;254;241;147;land;false;hills;1
781;237;137;198;land;false;plains;1
782;200;230;163;land;false;plains;1
783;187;246;241;land;false;urban;1
784;237;187;154;land;false;urban;1
785;100;189;215;land;false;urban;1
786;252;120;224;land;false;urban;1
787;249;227;57;land;false;urban;1
788;159;220;149;land;false;urban;1
789;228;207;250;land;false;urban;1
790;127;203;217;land;false;desert;1
791;180;174;210;land;false;urban;1
792;127;172;216;land;false;plains;1
793;228;199;140;land;false;urban;1
794;100;249;164;land;false;desert;1
795;176;202;202;land;true;forest;1
796;212;221;190;land;false;hills;1
797;181;199;180;land;false;urban;1
798;205;189;167;land;false;urban;1
799;87;231;211;land;false;plains;1
800;168;214;184;land;false;urban;1
801;197;142;177;land;true;hills;1
802;153;201;243;land;true;urban;1
803;218;58;237;land;false;plains;1
804;162;247;175;land;false;urban;1
805;158;102;250;land;false;urban;1
806;211;252;151;land;false;urban;1
807;178;170;202;land;true;plains;1
808;220;109;188;land;false;hills;1
809;240;145;179;land;false;desert;1
810;153;254;117;land;false;desert;1
811;157;212;205;land;true;hills;1
812;227;242;133;land;false;urban;1
813;254;32;232;land;true;urban;1
814;253;130;206;land;true;forest;1
815;207;244;58;land;true;urban;1
816;167;200;181;land;false;urban;1
817;173;222;158;land;false;urban;1
818;162;203;214;land;false;hills;1
819;161;253;118;land;false;urban;1
820;246;47;227;land;false;hills;1
